Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,22/02/2018 12:06:28,691,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,111432.706222865,4341.5340086831,345.5,461.7407281148,672,19,691,345.5,461.7407281148,672,19,0,0.0,0.0,0,0,1,0,0,0,60,0,4341.5340086831,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
14233,6,22/02/2018 12:12:52,86290653,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0231774813,86290653.0,0.0,86290653,86290653,86290653,86290653.0,0.0,86290653,86290653,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0231774813,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64000,-1,0,20,0.0,0.0,0,0,86290653.0,0.0,86290653,86290653,Benign
3389,6,22/02/2018 03:51:11,4694496,14,8,1442,1731,725,0,103.0,191.1254119078,1179,0,216.375,405.4647906151,675.897902565,4.686339066,223547.428571429,269446.627692493,953090,60,4694496,361115.076923077,355515.589497015,1256884,32314,3786765,540966.428571429,291474.564587751,953090,164658,0,0,0,0,292,172,2.9822157693,1.7041232967,0,1179,137.9565217391,278.8794914492,77773.7707509882,0,0,1,1,0,0,0,1,0,144.2272727273,103.0,216.375,0,0,0,0,0,0,14,1442,8,1731,8192,62643,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,22/02/2018 09:39:14,776,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,836340.206185567,9020.618556701,129.3333333333,78.3241129325,238,29,424,212.0,114.5512985522,293,131,538,179.3333333333,147.1133349949,323,29,0,0,0,0,72,92,3865.9793814433,5154.6391752577,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
7635,6,22/02/2018 11:47:59,88416323,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0226202576,88416323.0,0.0,88416323,88416323,88416323,88416323.0,0.0,88416323,88416323,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0226202576,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63329,-1,0,20,0.0,0.0,0,0,88416323.0,0.0,88416323,88416323,Benign
53,17,22/02/2018 03:52:55,84964,2,2,58,168,29,29,29.0,0.0,84,84,84.0,0.0,2659.9500965115,47.0787627701,28321.3333333333,25000.5843198381,47329,1,37634,37634.0,0.0,37634,37634,1,1.0,0.0,1,1,0,0,0,0,16,16,23.5393813851,23.5393813851,29,84,51.0,30.1247406628,907.5,0,0,0,0,0,0,0,0,1,63.75,29.0,84.0,0,0,0,0,0,0,2,58,2,168,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,22/02/2018 12:36:00,5189530,4,4,97,231,97,0,24.25,48.5,231,0,57.75,115.5,63.204182267,1.5415654211,741361.428571429,1934202.06602437,5127415,43,62115,20705.0,35555.6078839893,61761,107,5189326,1729775.33333333,2995534.81803606,5188721,254,0,0,0,0,92,92,0.7707827106,0.7707827106,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,22/02/2018 09:43:53,289,1,1,42,122,42,42,42.0,0.0,122,122,122.0,0.0,567474.048442907,6920.4152249135,289.0,0.0,289,289,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3460.2076124568,3460.2076124568,42,122,68.6666666667,46.1880215352,2133.3333333333,0,0,0,0,0,0,0,0,1,103.0,42.0,122.0,0,0,0,0,0,0,1,42,1,122,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
55140,6,22/02/2018 10:17:35,50,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,50,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0,0,0,40,0,40000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
38007,6,22/02/2018 01:53:39,86222703,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0231957469,86222703.0,0.0,86222703,86222703,86222703,86222703.0,0.0,86222703,86222703,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0231957469,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62558,-1,0,20,0.0,0.0,0,0,86222703.0,0.0,86222703,86222703,Benign
53,17,22/02/2018 09:03:37,7226,1,1,49,110,49,49,49.0,0.0,110,110,110.0,0.0,22003.8748962081,276.7783005812,7226.0,0.0,7226,7226,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,138.3891502906,138.3891502906,49,110,69.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,104.0,49.0,110.0,0,0,0,0,0,0,1,49,1,110,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
23096,6,22/02/2018 05:10:41,86233055,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0231929624,86233055.0,0.0,86233055,86233055,86233055,86233055.0,0.0,86233055,86233055,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0231929624,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62541,-1,0,20,0.0,0.0,0,0,86233055.0,0.0,86233055,86233055,Benign
25965,6,22/02/2018 10:31:26,3951348,9,12,1731,1438,1179,0,192.3333333333,386.0744746807,725,0,119.8333333333,202.4256691113,802.0047841901,5.3146419905,197567.4,256737.865125911,937492,50,3901254,487656.75,362526.912739592,961995,50,3845682,349607.454545455,383711.791792841,1335802,24622,0,0,0,0,204,240,2.2777037102,3.0369382803,0,1179,144.0454545455,283.8456115018,80568.3311688312,0,0,1,1,0,0,0,1,1,150.9047619048,192.3333333333,119.8333333333,0,0,0,0,0,0,9,1731,12,1438,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50758,6,22/02/2018 10:38:54,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,22/02/2018 01:25:00,119618146,15,15,1379,876,684,0,91.9333333333,240.3787091436,438,0,58.4,154.1172095702,18.8516548317,0.2507980687,4124763.65517242,4977776.83232046,10004034,341,119606684,8543334.57142857,3590897.877369,10015434,69733,119606563,8543325.92857143,3621317.96571976,10023810,341,0,0,0,0,300,432,0.1253990344,0.1253990344,0,684,72.7741935484,196.2339946216,38507.7806451613,0,0,0,0,1,0,0,0,1,75.2,91.9333333333,58.4,0,0,0,0,0,0,15,1379,15,876,254,1203,12,20,21567.9166666667,23643.0851373209,74541,11364,9945655.75,130075.118149702,10004034,9554370,Benign
3389,6,22/02/2018 11:13:58,3871040,14,9,1441,1731,725,0,102.9285714286,191.1489408352,1179,0,192.3333333333,386.0744746807,819.41803753,5.9415557576,175956.363636364,229968.139503538,937544,93,3871040,297772.307692308,322201.508517414,1241160,14148,3869073,483634.125,325874.012028942,937544,93749,0,0,0,0,292,192,3.6165991568,2.3249566008,0,1179,132.1666666667,274.213288402,75192.9275362319,0,0,1,1,0,0,0,1,0,137.9130434783,102.9285714286,192.3333333333,0,0,0,0,0,0,14,1441,9,1731,8192,62559,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,22/02/2018 03:28:56,5607816,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.713290165,1869272.0,3211037.23222762,5577016,40,5607816,2803908.0,3921766.94352533,5577016,30800,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5349676238,0.1783225413,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3518,6,22/02/2018 11:30:34,100073,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.9781159753,50036.5,70735.4268559963,100054,19,100073,100073.0,0.0,100073,100073,0,0.0,0.0,0,0,0,0,0,0,40,20,19.9854106502,9.9927053251,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,1024,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,22/02/2018 04:13:50,77,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.025974026,77.0,0.0,77,77,77,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0,0,0,40,0,25974.025974026,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,22/02/2018 01:25:34,3440396,14,8,1440,1731,725,0,102.8571428571,191.1728405006,1179,0,216.375,405.4647906151,921.6962233417,6.3946127132,163828.380952381,227964.775427801,937511,19,3440396,264645.846153846,336611.391451588,1273772,10801,3411018,487288.285714286,302573.081003424,937511,118322,0,0,0,0,292,172,4.0692989993,2.3253137139,0,1179,137.8695652174,278.9101035276,77790.8458498024,0,0,1,1,0,0,0,1,0,144.1363636364,102.8571428571,216.375,0,0,0,0,0,0,14,1440,8,1731,8192,62560,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,22/02/2018 12:48:12,3087051,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6478674955,3087051.0,0.0,3087051,3087051,3087051,3087051.0,0.0,3087051,3087051,0,0.0,0.0,0,0,0,0,0,0,64,0,0.6478674955,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,8192,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,22/02/2018 11:40:39,14440005,6,4,446,971,445,0,74.3333333333,181.5892801535,971,0,242.75,485.5,98.1301599272,0.6925205358,1604445.0,3445754.59163715,9952885,40,14440005,2888001.0,4375998.7451527,9952885,199,10054512,3351504.0,5784941.08090247,10031376,6483,0,0,0,0,132,104,0.4155123215,0.2770082143,0,971,128.8181818182,309.569319598,95833.1636363637,0,0,0,1,0,0,0,0,0,141.7,74.3333333333,242.75,0,0,0,0,0,0,6,446,4,971,8192,119,2,20,101599.0,0.0,101599,101599,9952885.0,0.0,9952885,9952885,Benign
443,6,22/02/2018 11:58:34,116584288,16,16,1220,6095,373,0,76.25,111.0618446332,1460,0,380.9375,558.7379193325,62.7443039323,0.2744795251,3760783.48387097,14498382.7847646,58143074,1,116584288,7772285.86666667,20421322.5969193,58143074,47,116503470,7766898.0,20446397.9651498,58173414,1,0,0,0,0,332,332,0.1372397625,0.1372397625,0,1460,221.6666666667,420.6092802907,176912.166666667,0,0,0,1,0,0,0,0,1,228.59375,76.25,380.9375,0,0,0,0,0,0,16,1220,16,6095,8192,1047,8,20,179189.5,140625.861108475,278627,79752,58071132.5,101740.644997464,58143074,57999191,Benign
50753,6,22/02/2018 10:33:19,606,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,62706.2706270627,4950.495049505,303.0,397.3940110268,584,22,606,606.0,0.0,606,606,0,0.0,0.0,0,0,1,0,0,0,40,20,3300.3300330033,1650.1650165017,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,22/02/2018 11:05:02,530,1,1,39,55,39,39,39.0,0.0,55,55,55.0,0.0,177358.490566038,3773.5849056604,530.0,0.0,530,530,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1886.7924528302,1886.7924528302,39,55,44.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,66.5,39.0,55.0,0,0,0,0,0,0,1,39,1,55,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,22/02/2018 05:18:45,1418,1,1,33,61,33,33,33.0,0.0,61,61,61.0,0.0,66290.5500705219,1410.437235543,1418.0,0.0,1418,1418,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,705.2186177715,705.2186177715,33,61,42.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,63.5,33.0,61.0,0,0,0,0,0,0,1,33,1,61,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
64649,6,22/02/2018 12:45:33,53,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.8490566038,53.0,0.0,53,53,53,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0,0,0,40,0,37735.8490566038,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52521,6,22/02/2018 04:34:17,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.6279069767,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23255.8139534884,23255.8139534884,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,30855,63445,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,22/02/2018 05:12:31,301,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,332225.913621262,6644.5182724253,301.0,0.0,301,301,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3322.2591362126,3322.2591362126,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,22/02/2018 02:33:52,12994,1,1,44,100,44,44,44.0,0.0,100,100,100.0,0.0,11082.0378636294,153.9171925504,12994.0,0.0,12994,12994,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,76.9585962752,76.9585962752,44,100,62.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,94.0,44.0,100.0,0,0,0,0,0,0,1,44,1,100,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,22/02/2018 12:16:49,293,1,1,53,85,53,53,53.0,0.0,85,85,85.0,0.0,470989.76109215,6825.9385665529,293.0,0.0,293,293,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3412.9692832765,3412.9692832765,53,85,63.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,95.5,53.0,85.0,0,0,0,0,0,0,1,53,1,85,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,22/02/2018 01:46:42,160,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12500.0,160.0,0.0,160,160,160,160.0,0.0,160,160,0,0.0,0.0,0,0,0,0,0,0,40,0,12500.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
11763,6,22/02/2018 04:44:37,86400749,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0231479475,86400749.0,0.0,86400749,86400749,86400749,86400749.0,0.0,86400749,86400749,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0231479475,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62566,-1,0,20,0.0,0.0,0,0,86400749.0,0.0,86400749,86400749,Benign
445,6,22/02/2018 12:14:43,68806,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,58.1344650176,22935.3333333333,39573.61047887,68631,74,68806,34403.0,48510.3536165219,68705,101,0,0.0,0.0,0,0,0,0,0,0,72,32,43.6008487632,14.5336162544,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,22/02/2018 11:12:28,5723717,4,5,0,3855,0,0,0.0,0.0,1460,0,771.0,675.3643461125,673.5133829992,1.5724047852,715464.625,1978964.05041728,5612451,17,5723717,1907905.66666667,3208499.85571097,5612451,14049,14069,3517.25,6037.9493414569,12514,23,0,0,0,0,80,100,0.6988465712,0.873558214,0,1460,385.5,606.4991068968,367841.166666667,0,0,0,0,1,0,0,0,1,428.3333333333,0.0,771.0,0,0,0,0,0,0,4,0,5,3855,832,837,0,20,111266.0,0.0,111266,111266,5612451.0,0.0,5612451,5612451,Benign
23656,6,22/02/2018 09:52:03,86329349,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0231670923,86329349.0,0.0,86329349,86329349,86329349,86329349.0,0.0,86329349,86329349,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0231670923,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62541,-1,0,20,0.0,0.0,0,0,86329349.0,0.0,86329349,86329349,Benign
3389,6,22/02/2018 09:04:17,3967925,14,8,1441,1731,725,0,102.9285714286,191.1489408352,1179,0,216.375,405.4647906151,799.4102711115,5.5444596357,188948.80952381,239400.024020805,953345,67,3967925,305225.0,340724.107541326,1302667,19696,3860626,551518.0,296429.617689708,953345,156955,0,0,0,0,292,172,3.5282924954,2.0161671403,0,1179,137.9130434783,278.894719961,77782.2648221344,0,0,1,1,0,0,0,1,0,144.1818181818,102.9285714286,216.375,0,0,0,0,0,0,14,1441,8,1731,8192,62644,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
