Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,17,02/03/2018 04:47:10,240,1,1,51,67.0,51,51,51.0,0.0,67,67,67.0,0.0,491666.6667,8333.333333,240.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4166.666667,4166.666667,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 02:46:51,347,1,1,46,62.0,46,46,46.0,0.0,62,62,62.0,0.0,311239.1931,5763.688761,347.0,0.0,347.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2881.84438,2881.84438,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,0,0,0,0,0,0,1,46,1,62,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 01:55:28,166336,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24.04771066,55445.33333,95905.09688,166187.0,67.0,166336.0,83168.0,117501.348,166254.0,82.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68,32,18.03578299,6.011927664,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 09:40:43,3562052,10,7,1148,1581.0,677,0,114.8,210.0924664,1173,0,225.8571429,430.0986044,766.1314321,4.772529991,222628.25,414658.8812,1512980.0,75.0,3562052.0,395783.5556,538006.1631,1512980.0,153.0,3437064.0,572844.0,631666.2266,1688060.0,120911.0,0,0,0,0,212,152,2.807370583,1.965159408,0,1173,151.6111111,305.0826578,93075.4281,0,0,1,1,0,0,0,1,0,160.5294118,114.8,225.8571429,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
57410,6,02/03/2018 09:59:33,141,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14184.39716,141.0,0.0,141.0,141.0,141.0,141.0,0.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,14184.39716,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
51203,6,02/03/2018 10:56:59,36,3,1,31,0.0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,861111.1111,111111.1111,12.0,19.92485885,35.0,0.0,1.0,0.5,0.707106781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,83333.33333,27777.77778,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0.0,0,0,0,0,0,0,3,31,1,0,980,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 02:42:41,36871,2,2,58,122.0,29,29,29.0,0.0,61,61,61.0,0.0,4881.885493,108.4863443,12290.33333,11989.11912,23985.0,27.0,23985.0,23985.0,0.0,23985.0,23985.0,27.0,27.0,0.0,27.0,27.0,0,0,0,0,16,16,54.24317214,54.24317214,29,61,41.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,52.25,29.0,61.0,0,0,0,0,0,0,2,58,2,122,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 04:57:35,3886744,14,8,1459,1731.0,741,0,104.2142857,195.1134497,1179,0,216.375,405.4647906,820.7383867,5.660264736,185083.0476,257011.7646,953110.0,4.0,3886744.0,298980.3077,372997.8356,1348293.0,4.0,3856528.0,550932.5714,348749.1828,953110.0,107210.0,0,0,0,0,292,172,3.60198665,2.058278086,0,1179,138.6956522,280.4109703,78630.31225,0,0,1,1,0,0,0,1,0,145.0,104.2142857,216.375,0,0,0,0,0,0,14,1459,8,1731,8192,62541,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 04:31:22,61199508,18,25,1918,18554.0,614,0,106.5555556,204.1853893,1460,0,742.16,691.5757177,334.5124931,0.702620028,1457131.143,3529223.025,10000000.0,0.0,61200000.0,3599971.059,4878068.973,10000000.0,183.0,61200000.0,2549486.208,4405515.266,10000000.0,0.0,0,0,0,0,372,584,0.294120012,0.408500016,0,1460,465.2727273,622.0138473,386901.2262,0,0,0,1,0,0,0,0,1,476.0930233,106.5555556,742.16,0,0,0,0,0,0,18,1918,25,18554,8192,123,11,20,177683.3333,406179.7823,1006794.0,11655.0,9995132.833,20670.29542,10000000.0,9952946.0,Benign
53,17,02/03/2018 11:38:07,2040,1,1,39,96.0,39,39,39.0,0.0,96,96,96.0,0.0,66176.47059,980.3921569,2040.0,0.0,2040.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,490.1960784,490.1960784,39,96,58.0,32.90896534,1083.0,0,0,0,0,0,0,0,0,1,87.0,39.0,96.0,0,0,0,0,0,0,1,39,1,96,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 11:06:28,1588972,8,7,1138,1581.0,677,0,142.25,227.7465697,1173,0,225.8571429,430.0986044,1711.169234,9.440065653,113498.0,249457.0902,957559.0,72.0,1588972.0,226996.0,436932.9081,1215549.0,993.0,1384743.0,230790.5,356556.8715,957559.0,59689.0,0,0,0,0,172,152,5.034701681,4.405363971,0,1173,169.9375,319.3627966,101992.5958,0,0,1,1,0,0,0,1,0,181.2666667,142.25,225.8571429,0,0,0,0,0,0,8,1138,7,1581,8192,62862,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
52243,6,02/03/2018 01:36:35,25,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80000.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,40000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,980,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 03:16:33,1048,1,1,48,109.0,48,48,48.0,0.0,109,109,109.0,0.0,149809.1603,1908.396947,1048.0,0.0,1048.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,954.1984733,954.1984733,48,109,68.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,102.5,48.0,109.0,0,0,0,0,0,0,1,48,1,109,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 10:35:00,51606,2,2,76,108.0,38,38,38.0,0.0,54,54,54.0,0.0,3565.476883,77.51036701,17202.0,29066.63223,50765.0,307.0,51072.0,51072.0,0.0,51072.0,51072.0,51299.0,51299.0,0.0,51299.0,51299.0,0,0,0,0,16,16,38.75518351,38.75518351,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,0,0,0,0,0,0,2,76,2,108,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0,0,02/03/2018 08:47:21,112642039,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633041,56300000.0,174.655375,56300000.0,56300000.0,113000000.0,56300000.0,174.655375,56300000.0,56300000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026633041,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56300000.0,174.655375,56300000.0,56300000.0,Benign
3389,6,02/03/2018 01:32:38,1637466,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1654.385496,9.160495546,116961.8571,245641.8195,953152.0,65.0,1637466.0,233923.7143,393069.3436,1121022.0,67.0,1530287.0,255047.8333,342768.566,953152.0,100447.0,0,0,0,0,172,152,4.885597625,4.274897922,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 03:23:25,291034,5,4,373,172.0,140,0,74.6,70.28371077,133,0,43.0,62.75348596,1872.633438,30.92422191,36379.25,50097.63015,97086.0,58.0,290953.0,72738.25,48413.92387,97144.0,118.0,290967.0,96989.0,196.4255584,97163.0,96776.0,0,0,0,0,112,92,17.18012328,13.74409863,0,140,54.5,64.19804428,4121.388889,0,0,0,1,0,0,0,0,0,60.55555556,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 05:15:20,361,1,1,46,62.0,46,46,46.0,0.0,62,62,62.0,0.0,299168.9751,5540.166205,361.0,0.0,361.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2770.083102,2770.083102,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,0,0,0,0,0,0,1,46,1,62,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 02:37:54,115414699,20,26,1319,15917.0,955,0,65.95,215.2478315,1460,0,612.1923077,702.2126185,149.3397301,0.398562752,2564771.089,4340843.144,10000000.0,0.0,115000000.0,6074457.842,4891953.47,10100000.0,48.0,111000000.0,4421852.92,5082552.251,10100000.0,0.0,0,0,0,0,412,664,0.173288153,0.225274599,0,1460,366.7234043,602.8604533,363440.7262,0,0,0,1,0,0,0,0,1,374.6956522,65.95,612.1923077,0,0,0,0,0,0,20,1319,26,15917,8192,1006,15,20,41980.54545,32643.40748,140404.0,32069.0,10000000.0,16583.48324,10000000.0,9999395.0,Benign
25474,6,02/03/2018 04:28:26,86048014,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023242837,86000000.0,0.0,86000000.0,86000000.0,86000000.0,86000000.0,0.0,86000000.0,86000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.023242837,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62560,-1,0,20,0.0,0.0,0.0,0.0,86000000.0,0.0,86000000.0,86000000.0,Benign
3389,6,02/03/2018 03:03:35,2243632,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1207.417259,6.685588367,160259.4286,248878.8122,953184.0,3.0,2243632.0,320518.8571,401323.3402,1213824.0,3.0,2034435.0,339072.5,301456.4911,953184.0,204699.0,0,0,0,0,172,152,3.565647129,3.119941238,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 05:04:43,653,1,1,31,127.0,31,31,31.0,0.0,127,127,127.0,0.0,241960.1838,3062.787136,653.0,0.0,653.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1531.393568,1531.393568,31,127,63.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,94.5,31.0,127.0,0,0,0,0,0,0,1,31,1,127,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8755,6,02/03/2018 05:26:40,43,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,46511.62791,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64240,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 01:52:57,792,1,1,43,127.0,43,43,43.0,0.0,127,127,127.0,0.0,214646.4646,2525.252525,792.0,0.0,792.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1262.626263,1262.626263,43,127,71.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,106.5,43.0,127.0,0,0,0,0,0,0,1,43,1,127,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 02:43:19,525,1,1,44,76.0,44,44,44.0,0.0,76,76,76.0,0.0,228571.4286,3809.52381,525.0,0.0,525.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1904.761905,1904.761905,44,76,54.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,82.0,44.0,76.0,0,0,0,0,0,0,1,44,1,76,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 02:39:04,18831,1,1,29,85.0,29,29,29.0,0.0,85,85,85.0,0.0,6053.847379,106.2078488,18831.0,0.0,18831.0,18831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,53.10392438,53.10392438,29,85,47.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,71.5,29.0,85.0,0,0,0,0,0,0,1,29,1,85,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 03:09:15,4231478,14,8,1441,1731.0,725,0,102.9285714,191.1489408,1179,0,216.375,405.4647906,749.6198728,5.199129004,201498.9524,266826.9504,953112.0,3.0,4231478.0,325498.3077,341101.616,1199884.0,3.0,4190221.0,598603.0,362194.7733,953112.0,107451.0,0,0,0,0,292,172,3.308536639,1.890592365,0,1179,137.9130435,278.89472,77782.26482,0,0,1,1,0,0,0,1,0,144.1818182,102.9285714,216.375,0,0,0,0,0,0,14,1441,8,1731,8192,62644,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 10:50:17,54502416,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.036695621,54500000.0,0.0,54500000.0,54500000.0,54500000.0,54500000.0,0.0,54500000.0,54500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.036695621,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 08:47:03,429,1,1,49,65.0,49,49,49.0,0.0,65,65,65.0,0.0,265734.2657,4662.004662,429.0,0.0,429.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2331.002331,2331.002331,49,65,54.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,81.5,49.0,65.0,0,0,0,0,0,0,1,49,1,65,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 11:01:14,1983018,9,8,1821,1581.0,677,0,202.3333333,277.7732889,1173,0,197.625,406.121705,1715.566878,8.572791573,123938.625,157131.0651,504618.0,3.0,1983018.0,247877.25,219776.2564,667935.0,3.0,1819677.0,259953.8571,149869.8092,504618.0,154441.0,0,0,0,0,192,184,4.538536715,4.034254858,0,1173,189.0,326.2734328,106454.3529,0,0,0,1,0,0,0,0,0,200.1176471,202.3333333,197.625,0,0,0,0,0,0,9,1821,8,1581,8192,62856,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 10:39:41,1129358,6,5,455,338.0,140,0,75.83333333,62.93621109,145,0,67.6,69.7588704,702.1688428,9.740047,112935.8,145557.1148,288420.0,77.0,1129279.0,225855.8,126268.1517,289125.0,91.0,1129281.0,282320.25,4136.261386,288499.0,279733.0,0,0,0,0,132,112,5.312752909,4.427294091,0,145,66.08333333,63.40269328,4019.901515,0,0,0,1,0,0,0,0,0,72.09090909,75.83333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 11:58:14,60487302,13,12,644,796.0,366,0,49.53846154,113.1007039,620,0,66.33333333,179.2876477,23.80664953,0.413309888,2520304.25,4409588.324,10000000.0,32.0,60500000.0,5040608.5,5188003.665,10000000.0,119.0,60500000.0,5497617.182,5193556.495,10000000.0,261.0,0,0,0,0,272,324,0.214921142,0.198388746,0,620,55.38461538,143.1134031,20481.44615,0,0,0,1,0,0,0,0,0,57.6,49.53846154,66.33333333,0,0,0,0,0,0,13,644,12,796,8192,123,9,20,25565.0,31236.85679,89276.0,11628.0,9996215.0,15454.01286,10000000.0,9964775.0,Benign
80,6,02/03/2018 12:36:53,70,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70.0,70.0,70.0,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,28571.42857,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50201,6,02/03/2018 09:20:42,49,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,40816.32653,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
