Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
52742,6,01/03/2018 03:39:17,8140,3,1,97,0,66,0,32.33333333,33.02019584,0,0,0.0,0.0,11916.46192,491.4004914,2713.333333,4683.184422,8121,1,8140,4070.0,5754.434985,8139,1,0,0.0,0.0,0,0,1,0,0,0,60,20,368.5503686,122.8501229,0,66,32.6,33.01211899,1089.8,0,1,0,0,1,0,0,0,0,40.75,32.33333333,0.0,0,0,0,0,0,0,3,97,1,0,62,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 01:39:56,244,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,409836.0656,8196.721311,244.0,0.0,244,244,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4098.360656,4098.360656,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
35716,6,01/03/2018 12:53:51,86395445,2,0,0,0,0,0,0,0,0,0,0,0,0,0.023149369,86400000,0,86400000,86400000,86400000,86400000,0,86400000,86400000,0,0,0,0,0,0,0,0,0,40,0,0.023149369,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62611,-1,0,20,0,0,0,0,86400000,0,86400000,86400000,Benign
53,17,01/03/2018 11:50:14,1792,1,1,37,92,37,37,37.0,0.0,92,92,92.0,0.0,71986.60714,1116.071429,1792.0,0.0,1792,1792,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,558.0357143,558.0357143,37,92,55.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,83.0,37.0,92.0,0,0,0,0,0,0,1,37,1,92,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51481,6,01/03/2018 11:53:33,24,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.33333,24.0,0.0,24,24,24,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0,0,0,40,0,83333.33333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,01/03/2018 02:38:05,779003,5,6,373,172,140,0,74.6,70.28371077,133,0,28.66666667,53.44030938,699.6121966,14.12061314,77900.3,73426.95122,166266,3,778925,194731.25,154401.1225,369142,3,778944,155788.8,102191.6561,247286,1237,0,0,0,0,112,132,6.418460519,7.702152623,0,140,45.41666667,61.82300004,3822.083333,0,0,0,1,0,0,0,0,1,49.54545455,74.6,28.66666667,0,0,0,0,0,0,5,373,6,172,8192,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,01/03/2018 01:26:13,3919139,13,7,1383,392,678,0,106.3846154,194.221325,291,0,56.0,105.3976597,452.9055999,5.103161689,206270.4737,267078.672,953228,37,3919139,326594.9167,344950.7865,1191841,33150,3729805,621634.1667,371567.2298,1125583,172000,0,0,0,0,272,152,3.317055098,1.786106591,0,678,84.52380952,164.0681624,26918.3619,0,0,1,1,0,0,0,1,0,88.75,106.3846154,56.0,0,0,0,0,0,0,13,1383,7,392,8192,62655,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,01/03/2018 04:17:55,115771355,185,355,447,490560,436,0,2.416216216,32.05183907,1460,0,1381.859155,311.9939381,4241.178658,4.664366242,214789.1558,1439894.647,10200000,0,116000000,629192.1467,2420209.241,10200000,7,112000000,315057.5169,1758911.339,10300000,0,0,0,0,0,3712,7244,1.597977323,3.066388918,0,1460,907.5914972,703.035209,494258.505,0,0,1,1,0,0,0,1,1,909.2722222,2.416216216,1381.859155,0,0,0,0,0,0,185,447,355,490560,8192,946,12,20,37416.81818,54101.33814,200538,20917,10100000.0,51359.02675,10200000,10100000,Benign
30951,6,01/03/2018 03:37:12,234,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8547.008547,234.0,0.0,234,234,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,4273.504274,4273.504274,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 09:43:53,339,1,1,38,166,38,38,38.0,0.0,166,166,166.0,0.0,601769.9115,5899.705015,339.0,0.0,339,339,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2949.852507,2949.852507,38,166,80.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,121.0,38.0,166.0,0,0,0,0,0,0,1,38,1,166,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
5355,17,01/03/2018 04:47:15,1187316,2,0,66,0,33,33,33.0,0.0,0,0,0.0,0.0,55.58756051,1.684471531,1187316.0,0.0,1187316,1187316,1187316,1187316.0,0.0,1187316,1187316,0,0.0,0.0,0,0,0,0,0,0,16,0,1.684471531,0.0,33,33,33.0,0.0,0.0,0,0,0,0,0,0,0,0,0,49.5,33.0,0.0,0,0,0,0,0,0,2,66,0,0,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50741,6,01/03/2018 09:51:09,36,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27777.77778,27777.77778,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,176,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 09:51:44,392,1,1,30,158,30,30,30.0,0.0,158,158,158.0,0.0,479591.8367,5102.040816,392.0,0.0,392,392,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2551.020408,2551.020408,30,158,72.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,109.0,30.0,158.0,0,0,0,0,0,0,1,30,1,158,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 04:11:18,9014771,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.332787156,4507385.5,2132371.715,6015200,2999571,9014771,4507385.5,2132371.715,6015200,2999571,0,0.0,0.0,0,0,0,0,0,0,92,0,0.332787156,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,2999571.0,0.0,2999571,2999571,6015200.0,0.0,6015200,6015200,Benign
53192,6,01/03/2018 04:22:23,24,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.33333,24.0,0.0,24,24,24,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0,0,0,40,0,83333.33333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
0,0,01/03/2018 09:20:53,109554266,59,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.538545893,1888866.655,2314761.397,13900000,147405,110000000,1888866.655,2314761.397,13900000,147405,0,0.0,0.0,0,0,0,0,0,0,0,0,0.538545893,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,59,0,0,0,-1,-1,0,0,37100000.0,37400000.0,63600000,10600000,10200000.0,3240250.231,13900000,8172054,Benign
53,17,01/03/2018 03:58:48,1300,1,1,42,155,42,42,42.0,0.0,155,155,155.0,0.0,151538.4615,1538.461538,1300.0,0.0,1300,1300,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,769.2307692,769.2307692,42,155,79.66666667,65.24058042,4256.333333,0,0,0,0,0,0,0,0,1,119.5,42.0,155.0,0,0,0,0,0,0,1,42,1,155,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,01/03/2018 10:41:53,212473,2,1,0,0,0,0,0,0,0,0,0,0,0,14.11944106,106236.5,150205.7438,212448,25,212473,212473,0,212473,212473,0,0,0,0,0,0,0,0,0,40,24,9.412960706,4.706480353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,65535,26883,0,20,0,0,0,0,0,0,0,0,Benign
50777,6,01/03/2018 09:26:26,20,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,290,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
