Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
63096,6,21/02/2018 02:21:26,1007,5,2,935,287,935,0,187.0,418.1447118,287,0,143.5,202.9396462,1213505.462,6951.340616,167.8333333,185.8702953,406,7,1007,251.75,367.1524434,788,7,406,406.0,0.0,406,406,0,0,0,0,124,40,4965.243297,1986.097319,0,935,152.75,331.6481569,109990.5,0,0,1,1,0,0,0,1,0,174.5714286,187.0,143.5,0,0,0,0,0,0,5,935,2,287,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
60146,6,21/02/2018 02:28:57,1457,5,2,935,334,935,0,187.0,418.1447118,334,0,167.0,236.1736649,870967.7419,4804.392588,242.8333333,358.2314429,938,6,1457,364.25,567.5951462,1203,6,938,938.0,0.0,938,938,0,0,0,0,124,40,3431.708991,1372.683596,0,935,158.625,334.7676966,112069.4107,0,0,1,1,0,0,0,1,0,181.2857143,187.0,167.0,0,0,0,0,0,0,5,935,2,334,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
60996,6,21/02/2018 02:28:34,1457,5,2,935,247,935,0,187.0,418.1447118,247,0,123.5,174.655375,811256.0055,4804.392588,242.8333333,324.5978538,834,5,1457,364.25,575.8352629,1217,5,834,834.0,0.0,834,834,0,0,0,0,124,40,3431.708991,1372.683596,0,935,147.75,329.6304208,108656.2143,0,0,1,1,0,0,0,1,0,168.8571429,187.0,123.5,0,0,0,0,0,0,5,935,2,247,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
62322,6,21/02/2018 02:21:17,1302,5,2,935,299,935,0,187.0,418.1447118,299,0,149.5,211.4249276,947772.6575,5376.344086,217.0,277.4642319,728,8,1302,325.5,465.6096362,1003,8,728,728.0,0.0,728,728,0,0,0,0,124,40,3840.245776,1536.09831,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,0,176.2857143,187.0,149.5,0,0,0,0,0,0,5,935,2,299,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
61343,6,21/02/2018 02:28:43,14508,5,2,935,274,935,0,187.0,418.1447118,274,0,137.0,193.747258,83333.33333,482.492418,2418.0,5663.050132,13975,6,14508,3627.0,7105.848624,14285,6,13975,13975.0,0.0,13975,13975,0,0,0,0,124,40,344.6374414,137.8549766,0,935,151.125,330.9274575,109512.9821,0,0,1,1,0,0,0,1,0,172.7142857,187.0,137.0,0,0,0,0,0,0,5,935,2,274,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
49791,6,21/02/2018 02:30:50,17414,5,2,935,249,935,0,187.0,418.1447118,249,0,124.5,176.0695885,67991.27139,401.9754221,2902.333333,6821.503402,16824,3,17414,4353.5,8535.604118,17156,3,16824,16824.0,0.0,16824,16824,0,0,0,0,124,40,287.1253015,114.8501206,0,935,148.0,329.7171948,108713.4286,0,0,1,1,0,0,0,1,0,169.1428571,187.0,124.5,0,0,0,0,0,0,5,935,2,249,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
64620,6,21/02/2018 02:30:05,43391,5,2,935,316,935,0,187.0,418.1447118,316,0,158.0,223.4457429,28830.86354,161.3237768,7231.833333,17391.10558,42730,7,43391,10847.75,21497.15391,43093,7,42730,42730.0,0.0,42730,42730,0,0,0,0,124,40,115.2312692,46.09250766,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187.0,158.0,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
63286,6,21/02/2018 02:29:29,16670,5,2,935,310,935,0,187.0,418.1447118,310,0,155.0,219.2031022,74685.06299,419.9160168,2778.333333,6500.136665,16044,6,16670,4167.5,8133.010984,16366,8,16044,16044.0,0.0,16044,16044,0,0,0,0,124,40,299.940012,119.9760048,0,935,155.625,333.0748254,110938.8393,0,0,1,1,0,0,0,1,0,177.8571429,187.0,155.0,0,0,0,0,0,0,5,935,2,310,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50924,6,21/02/2018 02:32:11,2233,5,2,935,313,935,0,187.0,418.1447118,313,0,156.5,221.3244225,558889.3865,3134.796238,372.1666667,456.5638692,958,4,2233,558.25,633.1226185,1237,4,930,930.0,0.0,930,930,0,0,0,0,124,40,2239.14017,895.6560681,0,935,156.0,333.2750901,111072.2857,0,0,1,1,0,0,0,1,0,178.2857143,187.0,156.5,0,0,0,0,0,0,5,935,2,313,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50818,6,21/02/2018 02:31:17,2887,5,2,935,274,935,0,187.0,418.1447118,274,0,137.0,193.747258,418773.8136,2424.662279,481.1666667,885.1604186,2265,7,2887,721.75,1272.805137,2625,7,2265,2265.0,0.0,2265,2265,0,0,0,0,124,40,1731.901628,692.7606512,0,935,151.125,330.9274575,109512.9821,0,0,1,1,0,0,0,1,0,172.7142857,187.0,137.0,0,0,0,0,0,0,5,935,2,274,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
60880,6,21/02/2018 02:28:27,17452,5,2,935,315,935,0,187.0,418.1447118,315,0,157.5,222.7386361,71625.02865,401.1001604,2908.666667,6788.685577,16762,7,17452,4363.0,8555.156145,17195,7,16762,16762.0,0.0,16762,16762,0,0,0,0,124,40,286.5001146,114.6000458,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,0,178.5714286,187.0,157.5,0,0,0,0,0,0,5,935,2,315,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
58940,6,21/02/2018 02:26:36,1156,5,2,935,298,935,0,187.0,418.1447118,298,0,149.0,210.7178208,1066608.997,6055.363322,192.6666667,237.2978438,611,6,1156,289.0,423.3784753,908,6,611,611.0,0.0,611,611,0,0,0,0,124,40,4325.259516,1730.103806,0,935,154.125,332.3064152,110427.5536,0,0,1,1,0,0,0,1,0,176.1428571,187.0,149.0,0,0,0,0,0,0,5,935,2,298,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
64256,6,21/02/2018 02:22:05,1360,5,2,935,250,935,0,187.0,418.1447118,250,0,125.0,176.7766953,871323.5294,5147.058824,226.6666667,304.7928258,789,6,1360,340.0,528.4713805,1120,6,789,789.0,0.0,789,789,0,0,0,0,124,40,3676.470588,1470.588235,0,935,148.125,329.7611419,108742.4107,0,0,1,1,0,0,0,1,0,169.2857143,187.0,125.0,0,0,0,0,0,0,5,935,2,250,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
61471,6,21/02/2018 02:21:52,14973,5,2,935,291,935,0,187.0,418.1447118,291,0,145.5,205.7680733,81880.71863,467.5081814,2495.5,5819.431819,14371,6,14973,3743.25,7325.733746,14731,6,14371,14371.0,0.0,14371,14371,0,0,0,0,124,40,333.9344153,133.5737661,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,0,175.1428571,187.0,145.5,0,0,0,0,0,0,5,935,2,291,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
63511,6,21/02/2018 02:22:46,1232,5,2,935,314,935,0,187.0,418.1447118,314,0,157.0,222.0315293,1013798.701,5681.818182,205.3333333,264.6345908,678,6,1232,308.0,473.3934234,1006,6,678,678.0,0.0,678,678,0,0,0,0,124,40,4058.441558,1623.376623,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187.0,157.0,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
56352,6,21/02/2018 02:25:31,1255,5,2,935,267,935,0,187.0,418.1447118,267,0,133.5,188.7975106,957768.9243,5577.689243,209.1666667,270.7186116,701,7,1255,313.75,480.0877524,1022,7,701,701.0,0.0,701,701,0,0,0,0,124,40,3984.063745,1593.625498,0,935,150.25,330.5652086,109273.3571,0,0,1,1,0,0,0,1,0,171.7142857,187.0,133.5,0,0,0,0,0,0,5,935,2,267,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
60564,6,21/02/2018 02:28:19,14197,5,2,935,314,935,0,187.0,418.1447118,314,0,157.0,222.0315293,87976.33303,493.0619145,2366.166667,5506.998726,13604,6,14197,3549.25,6925.23277,13936,6,13604,13604.0,0.0,13604,13604,0,0,0,0,124,40,352.1870818,140.8748327,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187.0,157.0,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
58217,6,21/02/2018 02:20:35,1022,5,2,935,248,935,0,187.0,418.1447118,248,0,124.0,175.3624817,1157534.247,6849.315068,170.3333333,209.6574985,541,6,1022,255.5,375.5365051,806,6,541,541.0,0.0,541,541,0,0,0,0,124,40,4892.367906,1956.947162,0,935,147.875,329.6736211,108684.6964,0,0,1,1,0,0,0,1,0,169.0,187.0,124.0,0,0,0,0,0,0,5,935,2,248,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
63289,6,21/02/2018 02:29:33,15785,5,2,935,289,935,0,187.0,418.1447118,289,0,144.5,204.3538598,77541.97022,443.45898,2630.833333,6195.859502,15276,5,15785,3946.25,7746.269871,15565,5,15276,15276.0,0.0,15276,15276,0,0,0,0,124,40,316.7564143,126.7025657,0,935,153.0,331.7645465,110067.7143,0,0,1,1,0,0,0,1,0,174.8571429,187.0,144.5,0,0,0,0,0,0,5,935,2,289,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
56656,6,21/02/2018 02:25:29,2806,5,2,935,299,935,0,187.0,418.1447118,299,0,149.5,211.4249276,439771.9173,2494.654312,467.6666667,875.1474542,2236,6,2806,701.5,1223.816026,2530,6,2236,2236.0,0.0,2236,2236,0,0,0,0,124,40,1781.895937,712.7583749,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,0,176.2857143,187.0,149.5,0,0,0,0,0,0,5,935,2,299,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
64935,6,21/02/2018 02:29:02,17633,5,2,935,250,935,0,187.0,418.1447118,250,0,125.0,176.7766953,67203.53882,396.9829297,2938.833333,6887.571573,16995,7,17633,4408.25,8631.16471,17354,7,16995,16995.0,0.0,16995,16995,0,0,0,0,124,40,283.5592355,113.4236942,0,935,148.125,329.7611419,108742.4107,0,0,1,1,0,0,0,1,0,169.2857143,187.0,125.0,0,0,0,0,0,0,5,935,2,250,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
57221,6,21/02/2018 02:18:59,2542,5,2,935,275,935,0,187.0,418.1447118,275,0,137.5,194.4543648,476003.1471,2753.737215,423.6666667,729.6779198,1877,5,2542,635.5,1108.079871,2291,5,1877,1877.0,0.0,1877,1877,0,0,0,0,124,40,1966.955153,786.7820614,0,935,151.25,330.9806857,109548.2143,0,0,1,1,0,0,0,1,0,172.8571429,187.0,137.5,0,0,0,0,0,0,5,935,2,275,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
56466,6,21/02/2018 02:19:51,17728,5,2,935,324,935,0,187.0,418.1447118,324,0,162.0,229.1025971,71017.59928,394.8555957,2954.666667,6840.711064,16913,7,17728,4432.0,8548.51219,17251,7,16913,16913.0,0.0,16913,16913,0,0,0,0,124,40,282.0397112,112.8158845,0,935,157.375,334.0371825,111580.8393,0,0,1,1,0,0,0,1,0,179.8571429,187.0,162.0,0,0,0,0,0,0,5,935,2,324,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
57348,6,21/02/2018 02:33:11,20167,5,2,935,249,935,0,187.0,418.1447118,249,0,124.5,176.0695885,58709.77339,347.1017008,3361.166667,7913.632072,19512,6,20167,5041.75,9890.174666,19876,6,19512,19512.0,0.0,19512,19512,0,0,0,0,124,40,247.9297863,99.17191451,0,935,148.0,329.7171948,108713.4286,0,0,1,1,0,0,0,1,0,169.1428571,187.0,124.5,0,0,0,0,0,0,5,935,2,249,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51117,6,21/02/2018 02:24:23,1172,5,2,935,315,935,0,187.0,418.1447118,315,0,157.5,222.7386361,1066552.901,5972.696246,195.3333333,238.264279,621,5,1172,293.0,416.9532348,899,5,621,621.0,0.0,621,621,0,0,0,0,124,40,4266.211604,1706.484642,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,0,178.5714286,187.0,157.5,0,0,0,0,0,0,5,935,2,315,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52664,6,21/02/2018 02:32:10,1203,5,2,935,340,935,0,187.0,418.1447118,340,0,170.0,240.4163056,1059850.374,5818.786367,200.5,242.3730596,628,6,1203,300.75,433.8858337,936,6,628,628.0,0.0,628,628,0,0,0,0,124,40,4156.275977,1662.510391,0,935,159.375,335.22314,112374.5536,0,0,1,1,0,0,0,1,0,182.1428571,187.0,170.0,0,0,0,0,0,0,5,935,2,340,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
64663,6,21/02/2018 02:30:08,2923,5,2,935,311,935,0,187.0,418.1447118,311,0,155.5,219.9102089,426274.3756,2394.799863,487.1666667,917.8674015,2342,3,2923,730.75,1294.496137,2667,3,2342,2342.0,0.0,2342,2342,0,0,0,0,124,40,1710.571331,684.2285323,0,935,155.75,333.1412184,110983.0714,0,0,1,1,0,0,0,1,0,178.0,187.0,155.5,0,0,0,0,0,0,5,935,2,311,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52404,6,21/02/2018 02:18:10,6991,5,2,935,273,935,0,187.0,418.1447118,273,0,136.5,193.0401513,172793.5918,1001.287369,1165.166667,2398.787645,6040,4,6991,1747.75,3116.319129,6407,9,6040,6040.0,0.0,6040,6040,0,0,0,0,124,40,715.2052639,286.0821056,0,935,151.0,330.8745986,109478.0,0,0,1,1,0,0,0,1,0,172.5714286,187.0,136.5,0,0,0,0,0,0,5,935,2,273,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
49882,6,21/02/2018 02:30:53,1357,5,2,935,316,935,0,187.0,418.1447118,316,0,158.0,223.4457429,921886.5144,5158.43773,226.1666667,306.9810526,800,5,1357,339.25,518.5482138,1103,5,800,800.0,0.0,800,800,0,0,0,0,124,40,3684.598379,1473.839352,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187.0,158.0,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
56921,6,21/02/2018 02:26:48,4107,5,2,935,298,935,0,187.0,418.1447118,298,0,149.0,210.7178208,300219.1381,1704.40711,684.5,1401.076265,3533,6,4107,1026.75,1866.17655,3821,9,3533,3533.0,0.0,3533,3533,0,0,0,0,124,40,1217.43365,486.9734599,0,935,154.125,332.3064152,110427.5536,0,0,1,1,0,0,0,1,0,176.1428571,187.0,149.0,0,0,0,0,0,0,5,935,2,298,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
57984,6,21/02/2018 02:19:14,1527,5,2,935,340,935,0,187.0,418.1447118,340,0,170.0,240.4163056,834970.5305,4584.151932,254.5,367.5065986,965,7,1527,381.75,580.8599229,1237,7,965,965.0,0.0,965,965,0,0,0,0,124,40,3274.394237,1309.757695,0,935,159.375,335.22314,112374.5536,0,0,1,1,0,0,0,1,0,182.1428571,187.0,170.0,0,0,0,0,0,0,5,935,2,340,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
63766,6,21/02/2018 02:22:50,10099,5,2,935,340,935,0,187.0,418.1447118,340,0,170.0,240.4163056,126250.1238,693.1379344,1683.166667,3843.135825,9523,3,10099,2524.75,4900.315526,9874,3,9523,9523.0,0.0,9523,9523,0,0,0,0,124,40,495.0985246,198.0394098,0,935,159.375,335.22314,112374.5536,0,0,1,1,0,0,0,1,0,182.1428571,187.0,170.0,0,0,0,0,0,0,5,935,2,340,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
56410,6,21/02/2018 02:25:23,1160,5,2,935,336,935,0,187.0,418.1447118,336,0,168.0,237.5878785,1095689.655,6034.482759,193.3333333,230.8035239,591,8,1160,290.0,421.1318083,906,8,591,591.0,0.0,591,591,0,0,0,0,124,40,4310.344828,1724.137931,0,935,158.875,334.918087,112170.125,0,0,1,1,0,0,0,1,0,181.5714286,187.0,168.0,0,0,0,0,0,0,5,935,2,336,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
57348,6,21/02/2018 02:20:12,1205,5,2,935,323,935,0,187.0,418.1447118,323,0,161.5,228.3954903,1043983.402,5809.128631,200.8333333,247.1059827,635,8,1205,301.25,446.5679306,957,8,635,635.0,0.0,635,635,0,0,0,0,124,40,4149.377593,1659.751037,0,935,157.25,333.9661018,111533.3571,0,0,1,1,0,0,0,1,0,179.7142857,187.0,161.5,0,0,0,0,0,0,5,935,2,323,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
63704,6,21/02/2018 02:22:48,1189,5,2,935,275,935,0,187.0,418.1447118,275,0,137.5,194.4543648,1017661.901,5887.300252,198.1666667,245.911705,629,6,1189,297.25,441.1586072,943,6,629,629.0,0.0,629,629,0,0,0,0,124,40,4205.214466,1682.085786,0,935,151.25,330.9806857,109548.2143,0,0,1,1,0,0,0,1,0,172.8571429,187.0,137.5,0,0,0,0,0,0,5,935,2,275,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
