Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,14/02/2018 10:49:16,83,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.3855421687,83.0,0.0,83,83,83,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0,0,0,40,0,24096.3855421687,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 10:23:26,2892098,8,9,1128,1655,661,0,141.0,222.62332056,1173,0,183.8888888889,381.672452649,962.2772119064,5.8780857357,180756.125,258391.404077064,937553,102,2892098,413156.857142857,755266.85296753,2120764,260,2740939,342617.375,288655.889942599,937553,134142,0,0,0,0,172,192,2.7661579933,3.1119277424,0,1173,154.6111111111,301.5080018232,90907.0751633987,0,0,0,1,0,0,0,0,1,163.7058823529,141.0,183.8888888889,0,0,0,0,0,0,8,1128,9,1655,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51771,6,14/02/2018 01:52:24,896,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2232.1428571429,896.0,0.0,896,896,896,896.0,0.0,896,896,0,0.0,0.0,0,0,0,0,0,0,52,0,2232.1428571429,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,120,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 08:39:32,973,1,1,44,121,44,44,44.0,0.0,121,121,121.0,0.0,169578.622816033,2055.4984583762,973.0,0.0,973,973,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1027.7492291881,1027.7492291881,44,121,69.6666666667,44.4559707276,1976.3333333333,0,0,0,0,0,0,0,0,1,104.5,44.0,121.0,0,0,0,0,0,0,1,44,1,121,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 10:27:24,1055,1,1,37,65,37,37,37.0,0.0,65,65,65.0,0.0,96682.4644549763,1895.7345971564,1055.0,0.0,1055,1055,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,947.8672985782,947.8672985782,37,65,46.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,69.5,37.0,65.0,0,0,0,0,0,0,1,37,1,65,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 01:23:19,2537734,9,7,1148,1581,677,0,127.5555555556,218.6910555505,1173,0,225.8571428571,430.0986044197,1075.3688132799,6.3048373076,169182.266666667,309102.733816414,953121,4,2537734,317216.75,408548.109984177,1057570,4,2493326,415554.333333333,492860.817329463,1138687,39511,0,0,0,0,192,152,3.5464709855,2.7583663221,0,1173,160.5294117647,312.0440909645,97371.5147058823,0,0,0,1,0,0,0,0,0,170.5625,127.5555555556,225.8571428571,0,0,0,0,0,0,9,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50174,6,14/02/2018 10:58:54,37,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54054.0540540541,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27027.027027027,27027.027027027,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,288,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 09:51:43,326,1,1,39,71,39,39,39.0,0.0,71,71,71.0,0.0,337423.312883436,6134.9693251534,326.0,0.0,326,326,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3067.4846625767,3067.4846625767,39,71,49.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,74.5,39.0,71.0,0,0,0,0,0,0,1,39,1,71,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52582,6,14/02/2018 03:11:03,23,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.5217391304,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43478.2608695652,43478.2608695652,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,946,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 10:54:46,69847980,423,852,20953,1134641,1382,0,49.5342789598,135.463232389,1460,0,1331.7382629108,391.9119044044,16544.415457684,18.2539280306,54825.7299843014,1640384.36320163,58334208,0,69847980,165516.54028436,2849251.18331037,58334208,70,69770336,81986.2937720329,2007670.27771569,58351174,0,0,0,0,0,8472,17052,6.0560090643,12.1979189663,0,1460,905.6379310345,688.2692603085,473714.574685598,0,0,0,1,0,0,0,0,2,906.3482352941,49.5342789598,1331.7382629108,0,0,0,0,0,0,423,20953,852,1134641,8192,212,72,20,11436113.0,0.0,11436113,11436113,58334208.0,0.0,58334208,58334208,Benign
443,6,14/02/2018 10:30:45,116928172,21,18,939,5066,618,0,44.7142857143,138.5918983408,1460,0,281.4444444444,551.7433570295,51.3563147126,0.3335380972,3077057.15789474,4584803.58438459,10188518,0,116928172,5846408.6,4900795.1453626,10199696,18,112646086,6626240.35294118,4868608.05021797,10199663,0,0,0,0,0,432,504,0.179597437,0.1539406603,0,1460,150.125,396.3160605777,157066.419871795,0,0,0,1,0,0,0,0,0,153.9743589744,44.7142857143,281.4444444444,0,0,0,0,0,0,21,939,18,5066,8192,62,15,20,160805.181818182,496090.090694587,1656573,11127,10079581.7272727,70099.6024825975,10188518,9888479,Benign
443,6,14/02/2018 09:53:15,285,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,270175.438596491,10526.3157894737,142.5,171.8269478283,264,21,285,142.5,171.8269478283,264,21,0,0.0,0.0,0,0,1,0,0,0,60,0,10526.3157894737,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 09:05:01,54712876,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0365544666,54712876.0,0.0,54712876,54712876,54712876,54712876.0,0.0,54712876,54712876,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0365544666,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 10:10:27,5626839,8,6,344,4053,187,0,43.0,72.7166713052,1350,0,675.5,655.2122556851,781.4334122586,2.4880754541,432833.769230769,1483847.02531933,5370603,1,5626839,803834.142857143,2014004.43544169,5370603,18,187277,37455.4,54759.5837758104,129128,1,0,0,0,0,172,132,1.4217574023,1.0663180518,0,1350,293.1333333333,510.4071017568,260515.409523809,0,0,0,1,0,0,0,0,0,314.0714285714,43.0,675.5,0,0,0,0,0,0,8,344,6,4053,8192,123,3,20,256218.0,0.0,256218,256218,5370603.0,0.0,5370603,5370603,Benign
3389,6,14/02/2018 11:10:33,2864886,8,7,1128,1581,661,0,141.0,222.62332056,1173,0,225.8571428571,430.0986044197,945.5873636857,5.2358104302,204634.714285714,262346.179720152,953150,3,2864886,409269.428571429,419936.806466504,1325091,3,2552524,425420.666666667,260304.493993989,953150,293719,0,0,0,0,172,152,2.7924322294,2.4433782007,0,1173,169.3125,317.7312740352,100953.1625,0,0,0,1,0,0,0,0,0,180.6,141.0,225.8571428571,0,0,0,0,0,0,8,1128,7,1581,64240,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 02:23:17,1131217,8,7,1138,1581,677,0,142.25,227.7465696778,1173,0,225.8571428571,430.0986044197,2403.6060278444,13.260055321,80801.2142857143,251496.391249588,953140,58,1131217,161602.428571429,381104.206613212,1025680,58,1111216,185202.666666667,376767.379336198,953140,20013,0,0,0,0,172,152,7.0720295045,6.1880258164,0,1173,169.9375,319.3627965705,101992.595833333,0,0,0,1,0,0,0,0,0,181.2666666667,142.25,225.8571428571,0,0,0,0,0,0,8,1138,7,1581,8192,62862,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51185,6,14/02/2018 12:14:14,17,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.058823529,17.0,0.0,17,17,17,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0,0,0,40,0,117647.058823529,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,14/02/2018 11:07:08,1197972,6,6,455,338,140,0,75.8333333333,62.9362110924,145,0,56.3333333333,68.2251175643,661.9520322679,10.0169286093,108906.545454545,150964.028740203,299533,1,1197882,239576.4,133927.004632374,299789,1,1197899,239579.8,133841.078218535,299669,158,0,0,0,0,132,132,5.0084643047,5.0084643047,0,145,61.0,63.4100412658,4020.8333333333,0,0,0,1,0,0,0,0,1,66.0833333333,75.8333333333,56.3333333333,0,0,0,0,0,0,6,455,6,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 10:57:07,1543,1,1,31,103,31,31,31.0,0.0,103,103,103.0,0.0,86843.8107582631,1296.1762799741,1543.0,0.0,1543,1543,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,648.088139987,648.088139987,31,103,55.0,41.5692193817,1728.0,0,0,0,0,0,0,0,0,1,82.5,31.0,103.0,0,0,0,0,0,0,1,31,1,103,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 11:31:29,2446084,9,8,1789,1581,661,0,198.7777777778,270.9436185712,1173,0,197.625,406.1217050168,1377.7122944265,6.9498839778,152880.25,169391.674505961,493003,5,2446084,305760.5,213377.606556345,687166,5,2218966,316995.142857143,112002.240027344,493050,221525,0,0,0,0,192,184,3.6793503412,3.2705336366,0,1173,187.2222222222,323.4871677709,104643.947712418,0,0,1,1,0,0,0,1,0,198.2352941176,198.7777777778,197.625,0,0,0,0,0,0,9,1789,8,1581,8192,62872,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 12:22:38,1666708,8,7,1128,1581,661,0,141.0,222.62332056,1173,0,225.8571428571,430.0986044197,1625.3596910797,8.9997768055,119050.571428571,245670.799381459,953171,3,1666708,238101.142857143,388378.49691653,1113881,3,1557683,259613.833333333,340354.767909848,953171,109484,0,0,0,0,172,152,4.799880963,4.1998958426,0,1173,169.3125,317.7312740352,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571428571,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 10:00:53,16698656,10,11,358,3796,200,0,35.8,69.9377500988,1460,0,345.0909090909,587.8112715057,248.7625351406,1.2575862393,834932.8,2509595.50519124,9961493,1,16698656,1855406.22222222,3590862.00954847,9961493,37,10838795,1083879.5,3157762.3310749,10050314,1,0,0,0,0,212,228,0.5988505901,0.6587356491,0,1460,188.8181818182,438.4862094116,192270.155844156,0,0,0,1,0,0,0,0,1,197.8095238095,35.8,345.0909090909,0,0,0,0,0,0,10,358,11,3796,8192,6050,4,20,457928.0,592747.81567881,877064,38792,7891381.5,2927579.75892451,9961493,5821270,Benign
80,6,14/02/2018 09:47:05,80,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25000.0,80.0,0.0,80,80,80,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0,0,0,40,0,25000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 12:30:09,2189510,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1246.3975958091,6.8508479066,156393.571428571,247893.285673715,953313,4,2189510,312787.142857143,400665.673167138,1206043,4,1995557,332592.833333333,304913.754112481,953313,194382,0,0,0,0,172,152,3.6537855502,3.1970623564,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
