Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1984,6,28/02/2018 11:23:46,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Benign
16113,6,28/02/2018 02:35:25,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 08:55:22,60323881,15,14,800,6190,479,0,53.33333333,130.5907821,1460,0,442.1428571,635.1422442,115.8745075,0.4807383,2154424.321,4181701.395,10200000,1,60300000,4308848.643,5139077.554,10200000,249,60300000,4639382.154,5201620.032,10200000,1,0,0,0,0,312,284,0.248657741,0.232080559,0,1460,233,478.2832086,228754.8276,0,0,1,1,0,0,0,1,0,241.0344828,53.33333333,442.1428571,0,0,0,0,0,0,15,800,14,6190,8192,31088,8,20,41698,74046.12223,192844,11415,10000000,354217.5354,10200000,9292454,Benign
443,6,28/02/2018 03:05:54,119672136,18,20,1569,4022,527,0,87.16666667,150.5207627,1430,0,201.1,429.8016556,46.71931317,0.317534234,3234382.054,13300000.0,58300000,1,120000000,7039537.412,19300000.0,58400000,154,120000000,6295244.421,18300000.0,58300000,1,0,0,0,0,372,412,0.150410953,0.167123281,0,1430,143.3589744,326.0242554,106291.8151,0,0,1,1,0,0,0,1,1,147.1315789,87.16666667,201.1,0,0,0,0,0,0,18,1569,20,4022,8192,184,9,20,1613912.0,2194500.239,3165658,62166,58200000.0,205790.7007,58300000,58000000,Benign
52506,6,28/02/2018 03:08:31,11,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,181818.1818,11.0,0.0,11,11,11,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0,0,0,40,0,181818.1818,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,28/02/2018 10:46:32,1398973,8,7,1132,1581,661,0,141.5,222.792023453,1173,0,225.8571428571,430.0986044197,1939.2797430687,10.722151178,99926.6428571429,252763.343855201,972009,5,1398973,199853.285714286,384695.110246506,1070466,5,1336152,222692.0,367319.690320571,972009,64122,0,0,0,0,168,148,5.7184806283,5.0036705498,0,1173,169.5625,317.7627980638,100973.195833333,0,0,0,1,0,0,0,0,0,180.8666666667,141.5,225.8571428571,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,28/02/2018 10:38:32,19,1,1,0,0,0,0,0,0,0,0,0,0,0,105263.157894737,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,52631.5789473684,52631.5789473684,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8192,0,0,32,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 04:44:57,278,1,1,41,249,41,41,41.0,0.0,249,249,249.0,0.0,1043165.4676259,7194.2446043166,278.0,0.0,278,278,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3597.1223021583,3597.1223021583,41,249,110.3333333333,120.0888559914,14421.3333333333,0,0,0,0,0,0,0,0,1,165.5,41.0,249.0,0,0,0,0,0,0,1,41,1,249,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,28/02/2018 08:25:21,516,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,149224.8062,5813.953488,258,346.4823228,503,13,516,258,346.4823228,503,13,0,0,0,0,0,1,0,0,0,60,0,5813.953488,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 02:48:50,804,1,1,33,49,33,33,33.0,0.0,49,49,49.0,0.0,101990.0498,2487.562189,804.0,0.0,804,804,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1243.781095,1243.781095,33,49,38.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,57.5,33.0,49.0,0,0,0,0,0,0,1,33,1,49,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,28/02/2018 09:10:50,548,1,1,41,69,41,41,41.0,0.0,69,69,69.0,0.0,200729.927007299,3649.6350364964,548.0,0.0,548,548,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1824.8175182482,1824.8175182482,41,69,50.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,75.5,41.0,69.0,0,0,0,0,0,0,1,41,1,69,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,28/02/2018 12:28:04,1944782,8,7,1128,1581,661,0,141.0,222.62332056,1173,0,225.8571428571,430.0986044197,1392.9581824595,7.7129467467,138913.0,245748.366825781,953116,3,1944782,277826.0,395818.398350388,1165694,3,1790508,298418.0,321772.846607665,953116,146086,0,0,0,0,172,152,4.1135715983,3.5993751485,0,1173,169.3125,317.7312740352,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571428571,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53291,6,28/02/2018 04:25:16,32,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31250.0,31250.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,176,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,28/02/2018 01:12:14,117929207,16,15,884,1576,436,0,55.25,148.6299656,788,0,105.0666667,277.2702309,20.85997237,0.262869571,3930973.567,4825974.683,10000000,599,118000000,7861193.533,3913745.428,10000000,68961,118000000,8422699.0,3394664.871,10000000,599,0,0,0,0,320,444,0.135674617,0.127194953,0,788,76.90625,214.9888758,46220.21673,0,0,0,0,1,0,0,0,0,79.38709677,55.25,105.0666667,0,0,0,0,0,0,16,884,15,1576,256,294,13,20,156859.4167,503719.6218,1756384,11311,9669632.5,1141768.323,10000000,6044330,Benign
443,6,28/02/2018 10:30:59,85317603,12,16,579,6357,192,0,48.25,73.66524406,1460,0,397.3125,636.6311039,81.29623614,0.328185498,3159911.222,12100000.0,58000000,0,85300000,7756136.091,18500000.0,58000000,453,85300000,5685348.867,16100000.0,58100000,0,0,0,0,0,252,332,0.140650928,0.18753457,0,1460,239.1724138,501.210397,251211.8621,0,0,1,1,0,0,0,1,1,247.7142857,48.25,397.3125,0,0,0,0,0,0,12,579,16,6357,8192,31,5,20,355829.0,415143.8054,649380,62278,42300000.0,22100000.0,58000000,26600000,Benign
443,6,28/02/2018 09:29:02,4813343,11,12,2008,4427,1078,0,182.5454545,315.1251699,1460,0,368.9166667,539.6978041,1336.908672,4.778383755,218788.3182,964751.0156,4537254,1,275963,27596.3,28646.78146,74065,43,4766321,433301.9091,1370186.618,4563945,1,0,0,0,0,232,252,2.28531397,2.493069785,0,1460,268.125,440.9185385,194409.1576,0,0,1,1,0,0,0,1,1,279.7826087,182.5454545,368.9166667,0,0,0,0,0,0,11,2008,12,4427,8192,8002,6,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 11:47:44,13680,1,1,30,60,30,30,30.0,0.0,60,60,60.0,0.0,6578.9473684211,146.1988304094,13680.0,0.0,13680,13680,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,73.0994152047,73.0994152047,30,60,40.0,17.3205080757,300.0,0,0,0,0,0,0,0,0,1,60.0,30.0,60.0,0,0,0,0,0,0,1,30,1,60,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,28/02/2018 01:24:57,781,1,1,45,73,45,45,45.0,0.0,73,73,73.0,0.0,151088.348271447,2560.8194622279,781.0,0.0,781,781,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1280.409731114,1280.409731114,45,73,54.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,81.5,45.0,73.0,0,0,0,0,0,0,1,45,1,73,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,28/02/2018 11:04:24,77433,2,2,182,362,91,91,91.0,0.0,181,181,181.0,0.0,7025.428434905,51.6575620214,25811.0,23260.8022002682,45154,1,32278,32278.0,0.0,32278,32278,1,1.0,0.0,1,1,0,0,0,0,16,16,25.8287810107,25.8287810107,91,181,127.0,49.2950301755,2430.0,0,0,0,0,0,0,0,0,1,158.75,91.0,181.0,0,0,0,0,0,0,2,182,2,362,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,28/02/2018 04:33:46,29036,2,2,66,226,33,33,33.0,0.0,113,113,113.0,0.0,10056.4816090371,137.7600220416,9678.6666666667,14830.9881441977,26776,282,28754,28754.0,0.0,28754,28754,27058,27058.0,0.0,27058,27058,0,0,0,0,16,16,68.8800110208,68.8800110208,33,113,65.0,43.8178046004,1920.0,0,0,0,0,0,0,0,0,1,81.25,33.0,113.0,0,0,0,0,0,0,2,66,2,226,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
2702,6,28/02/2018 11:59:12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Benign
80,6,28/02/2018 03:18:28,5218109,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.76656122,1739369.667,2994497.237,5197096,11,5218109,2609054.5,3660043.389,5197096,21013,0,0.0,0.0,0,0,0,0,0,0,72,32,0.574920915,0.191640305,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,28/02/2018 03:57:34,2820508,9,7,1122,1581,661,0,124.6666667,213.2123355,1173,0,225.8571429,430.0986044,958.3380015,5.672736968,188033.8667,288978.2595,953445,3,2820508,352563.5,394537.4099,1145250,3,2691342,448557,429944.3842,1048454,132701,0,0,0,0,192,152,3.190914544,2.481822423,0,1173,159,310.3187877,96297.75,0,0,1,1,0,0,0,1,0,168.9375,124.6666667,225.8571429,0,0,0,0,0,0,9,1122,7,1581,8192,62878,5,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 10:01:39,115382808,22,23,944,11236,579,0,42.9090909091,129.1716868177,1460,0,488.5217391304,644.2744241368,105.5616535177,0.3900061091,2622336.54545455,4380291.68418272,10007149,0,115382808,5494419.42857143,4980136.68378684,10015532,37,110210705,5009577.5,5123999.43363361,10018430,0,0,0,0,0,452,604,0.1906696533,0.1993364557,0,1460,264.7826086957,511.79088234,261929.907246377,0,0,1,1,0,0,0,1,1,270.6666666667,42.9090909091,488.5217391304,0,0,0,0,0,0,22,944,23,11236,8192,290,15,20,14430.3333333333,10733.8284310808,48510,11239,9600800.33333333,1398226.1062016,10007149,5160837,Benign
443,6,28/02/2018 01:02:51,2508844,11,12,2008,4432,1078,0,182.5454545,315.1251699,1460,0,369.3333333,539.4942637,2566.919266,9.167568809,114038.3636,474052.2298,2234560,1,274094,27409.4,28201.38378,71338,56,2462114,223828.5455,674791.9538,2257092,1,0,0,0,0,232,252,4.38448943,4.783079378,0,1460,268.3333333,440.8491477,194347.971,0,0,1,1,0,0,0,1,1,280.0,182.5454545,369.3333333,0,0,0,0,0,0,11,2008,12,4432,8192,7856,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
54149,6,28/02/2018 12:55:14,188,2,1,38,0,38,0,19.0,26.87005769,0,0,0.0,0.0,202127.6596,15957.44681,94.0,114.5512986,175,13,188,188.0,0.0,188,188,0,0.0,0.0,0,0,1,0,0,0,40,20,10638.29787,5319.148936,0,38,19.0,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,28/02/2018 09:48:00,1031,1,1,45,127,45,45,45,0,127,127,127,0,166828.322017459,1939.8642095053,1031,0,1031,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,969.9321047527,969.9321047527,45,127,72.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,108.5,45,127,0,0,0,0,0,0,1,45,1,127,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 09:41:59,76301,10,10,544,6700,194,0,54.4,83.0852306704,1460,0,670,695.6367187293,94939.7779845611,262.1197625195,4015.8421052632,9406.1594079102,38824,4,76301,8477.8888888889,12689.4255823938,38862,18,64296,7144,16766.7557461186,50693,19,0,0,0,0,212,212,131.0598812597,131.0598812597,0,1460,344.9523809524,567.3218201507,321854.047619048,0,0,1,1,0,0,0,1,1,362.2,54.4,670,0,0,0,0,0,0,10,544,10,6700,8192,31,4,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 10:02:59,11029459,8,18,531,4712,342,0,66.375,129.5265417,535,0,261.7777778,256.9258432,475.3632975,2.357323238,441178.36,1546224.424,6584928,0,6684055,954865.0,2484148.736,6588302,186,11000000,647827.5882,1855921.662,6584944,0,0,0,0,0,172,364,0.725330227,1.631993011,0,535,194.1851852,239.4106606,57317.46439,0,0,1,1,0,0,0,1,2,201.6538462,66.375,261.7777778,0,0,0,0,0,0,8,531,18,4712,8192,28408,2,20,94101.0,0.0,94101,94101,6584928.0,0.0,6584928,6584928,Benign
53,17,28/02/2018 01:37:36,48109,2,2,70,130,35,35,35.0,0.0,65,65,65.0,0.0,4157.226299,83.14452597,16036.33333,14476.50753,28260,50,28260,28260.0,0.0,28260,28260,50,50.0,0.0,50,50,0,0,0,0,16,16,41.57226299,41.57226299,35,65,47.0,16.43167673,270.0,0,0,0,0,0,0,0,0,1,58.75,35.0,65.0,0,0,0,0,0,0,2,70,2,130,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
123,17,28/02/2018 04:53:42,93945,1,1,48,48,48,48,48,0,48,48,48,0,1021.8745010379,21.289052105,93945,0,93945,93945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10.6445260525,10.6445260525,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 10:41:19,436,1,1,40,136,40,40,40.0,0.0,136,136,136.0,0.0,403669.724770642,4587.1559633028,436.0,0.0,436,436,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2293.5779816514,2293.5779816514,40,136,72.0,55.4256258422,3072.0,0,0,0,0,0,0,0,0,1,108.0,40.0,136.0,0,0,0,0,0,0,1,40,1,136,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
8701,6,28/02/2018 11:12:18,221,1,1,0,0,0,0,0,0,0,0,0,0,0,9049.7737556561,221,0,221,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,4524.8868778281,4524.8868778281,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Benign
445,6,28/02/2018 03:46:06,283637,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14.10253246,94545.66667,163703.3415,283574,1,283637,141818.5,200560.2319,283636,1,0,0.0,0.0,0,0,0,0,0,0,68,28,10.57689935,3.525633116,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,28/02/2018 01:41:24,120,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16666.6666666667,120.0,0.0,120,120,120,120.0,0.0,120,120,0,0.0,0.0,0,0,0,0,0,0,40,0,16666.6666666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
49766,6,28/02/2018 08:22:11,24,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.3333333333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41666.6666666667,41666.6666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,227,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,28/02/2018 11:00:20,91659,8,8,1818,3898,1078,0,227.25,360.6243593706,1460,0,487.25,639.5062269327,62361.5793320896,174.5600541136,6110.6,10027.9820844333,23134,7,69699,9957,11880.5552199101,23165,43,69916,9988,12391.6397220061,23578,21,0,0,0,0,172,172,87.2800270568,87.2800270568,0,1460,336.2352941176,510.1254171049,260227.941176471,0,0,1,1,0,0,0,1,1,357.25,227.25,487.25,0,0,0,0,0,0,8,1818,8,3898,8192,8046,5,20,0,0,0,0,0,0,0,0,Benign
443,6,28/02/2018 12:32:00,136,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14705.8823529412,136.0,0.0,136,136,136,136.0,0.0,136,136,0,0.0,0.0,0,0,0,0,0,0,40,0,14705.8823529412,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,28/02/2018 02:40:08,244,1,1,45,61,45,45,45,0,61,61,61,0,434426.229508197,8196.7213114754,244,0,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4098.3606557377,4098.3606557377,45,61,50.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,75.5,45,61,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,28/02/2018 09:18:50,1732064,8,7,1144,1581,677,0,143.0,227.9699228282,1173,0,225.8571428571,430.0986044197,1573.2675005081,8.6601880762,123718.857142857,245531.592575362,953147,1,1732064,247437.714285714,389448.959205916,1124556,1,1610335,268389.166666667,335766.791491009,953147,121909,0,0,0,0,172,152,4.618766974,4.0414211022,0,1173,170.3125,319.402717323,102018.095833333,0,0,1,1,0,0,0,1,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
